item_id,sale_id,product_id,quantity,unit_price,subtotal,gst_rate,gst_amount,total
154966,77699,16105,1,327.39,327.39,5,16.37,343.76
154967,77700,14457,2,234.72,469.44,5,23.47,492.91
154968,77700,7644,2,263.59,527.18,5,26.36,553.54
154969,77701,859,1,596.19,596.19,5,29.81,626.0
154970,77702,9053,3,393.82,1181.46,5,59.07,1240.53
154971,77702,26236,1,331.27,331.27,18,59.63,390.9
154972,77703,21578,2,97.48,194.96,18,35.09,230.05
154973,77703,692,3,434.33,1302.99,5,65.15,1368.14
154974,77703,5624,1,115.09,115.09,5,5.75,120.84
154975,77704,14686,1,305.37,305.37,5,15.27,320.64
154976,77704,23137,2,151.03,302.06,18,54.37,356.43
154977,77705,19811,2,219.42,438.84,18,78.99,517.83
154978,77705,21617,1,89.95,89.95,18,16.19,106.14
154979,77706,10190,1,244.99,244.99,5,12.25,257.24
154980,77707,25059,1,242.03,242.03,18,43.57,285.6
154981,77707,25124,1,335.51,335.51,18,60.39,395.9
154982,77708,7691,2,219.13,438.26,5,21.91,460.17
154983,77709,7675,2,278.84,557.68,5,27.88,585.56
154984,77709,13744,2,427.35,854.7,5,42.74,897.44
154985,77710,4343,2,65.48,130.96,5,6.55,137.51
154986,77710,21228,1,178.45,178.45,18,32.12,210.57
154987,77710,14955,1,290.72,290.72,5,14.54,305.26
154988,77711,1318,1,633.19,633.19,5,31.66,664.85
154989,77711,6823,3,476.17,1428.51,5,71.43,1499.94
154990,77712,25657,3,339.99,1019.97,18,183.59,1203.56
154991,77713,1888,3,558.34,1675.02,5,83.75,1758.77
154992,77714,6755,2,335.48,670.96,5,33.55,704.51
154993,77714,25708,2,164.13,328.26,18,59.09,387.35
154994,77714,20793,2,237.81,475.62,18,85.61,561.23
154995,77715,23578,3,187.26,561.78,18,101.12,662.9
154996,77715,22419,2,94.74,189.48,18,34.11,223.59
154997,77715,11976,1,190.33,190.33,5,9.52,199.85
154998,77716,739,1,344.05,344.05,5,17.2,361.25
154999,77717,3502,2,127.44,254.88,5,12.74,267.62
155000,77717,22278,1,228.53,228.53,18,41.14,269.67
155001,77718,2301,3,643.29,1929.87,5,96.49,2026.36
155002,77718,23145,2,249.5,499.0,18,89.82,588.82
155003,77719,23561,3,323.31,969.93,18,174.59,1144.52
155004,77720,17434,1,501.01,501.01,5,25.05,526.06
155005,77720,162,2,309.69,619.38,5,30.97,650.35
155006,77721,19177,3,394.1,1182.3,5,59.12,1241.42
155007,77721,18505,1,302.26,302.26,5,15.11,317.37
155008,77722,10342,3,275.72,827.16,5,41.36,868.52
155009,77723,7543,3,501.22,1503.66,5,75.18,1578.84
155010,77724,20626,2,102.33,204.66,18,36.84,241.5
155011,77725,22935,2,192.6,385.2,18,69.34,454.54
155012,77725,6780,2,248.9,497.8,5,24.89,522.69
155013,77726,24045,1,250.72,250.72,18,45.13,295.85
155014,77726,19513,2,318.93,637.86,5,31.89,669.75
155015,77727,15996,2,373.7,747.4,5,37.37,784.77
155016,77727,15864,1,401.71,401.71,5,20.09,421.8
155017,77727,24582,3,347.99,1043.97,18,187.91,1231.88
155018,77727,6045,1,137.8,137.8,5,6.89,144.69
155019,77728,23524,2,196.06,392.12,18,70.58,462.7
155020,77729,873,2,474.89,949.78,5,47.49,997.27
155021,77729,15772,3,423.25,1269.75,5,63.49,1333.24
155022,77730,8683,1,449.54,449.54,5,22.48,472.02
155023,77731,23019,3,180.16,540.48,18,97.29,637.77
155024,77731,10990,2,302.66,605.32,5,30.27,635.59
155025,77732,228,3,630.03,1890.09,5,94.5,1984.59
155026,77732,8923,1,530.67,530.67,5,26.53,557.2
155027,77733,24577,1,224.62,224.62,18,40.43,265.05
155028,77733,20141,3,174.41,523.23,18,94.18,617.41
155029,77733,8211,1,300.57,300.57,5,15.03,315.6
155030,77734,11548,2,322.47,644.94,5,32.25,677.19
155031,77734,4036,1,134.55,134.55,5,6.73,141.28
155032,77735,14077,2,256.16,512.32,5,25.62,537.94
155033,77735,12829,3,159.2,477.6,5,23.88,501.48
155034,77735,22659,2,182.81,365.62,18,65.81,431.43
155035,77736,22336,3,184.48,553.44,18,99.62,653.06
155036,77737,10187,1,237.93,237.93,5,11.9,249.83
155037,77737,1315,3,402.08,1206.24,5,60.31,1266.55
155038,77737,1500,3,378.34,1135.02,5,56.75,1191.77
155039,77738,17677,3,292.3,876.9,5,43.85,920.75
155040,77739,15306,3,320.91,962.73,5,48.14,1010.87
155041,77739,9366,2,262.67,525.34,5,26.27,551.61
155042,77740,22579,2,198.89,397.78,18,71.6,469.38
155043,77741,7147,2,306.72,613.44,5,30.67,644.11
155044,77742,19513,1,318.93,318.93,5,15.95,334.88
155045,77742,16288,3,258.69,776.07,5,38.8,814.87
155046,77742,3341,3,120.95,362.85,5,18.14,380.99
155047,77743,25441,2,219.97,439.94,18,79.19,519.13
155048,77743,19896,2,209.55,419.1,18,75.44,494.54
155049,77744,18502,3,539.27,1617.81,5,80.89,1698.7
155050,77744,20931,1,113.77,113.77,18,20.48,134.25
155051,77744,11953,3,187.96,563.88,5,28.19,592.07
155052,77745,17483,1,407.38,407.38,5,20.37,427.75
155053,77746,590,2,589.15,1178.3,5,58.91,1237.21
155054,77746,25901,3,342.42,1027.26,18,184.91,1212.17
155055,77746,16326,1,227.57,227.57,5,11.38,238.95
155056,77747,25282,2,258.75,517.5,18,93.15,610.65
155057,77748,16703,2,362.75,725.5,5,36.27,761.77
155058,77748,18517,1,395.35,395.35,5,19.77,415.12
155059,77748,25392,2,169.91,339.82,18,61.17,400.99
155060,77749,11788,3,172.87,518.61,5,25.93,544.54
155061,77750,17519,1,422.54,422.54,5,21.13,443.67
155062,77750,18677,1,343.81,343.81,5,17.19,361.0
155063,77751,16567,3,360.93,1082.79,5,54.14,1136.93
155064,77752,17618,3,393.72,1181.16,5,59.06,1240.22
155065,77752,13339,3,298.51,895.53,5,44.78,940.31
155066,77753,15521,3,418.24,1254.72,5,62.74,1317.46
155067,77754,13310,2,323.75,647.5,5,32.38,679.88
155068,77755,794,1,459.39,459.39,5,22.97,482.36
155069,77756,6854,1,391.4,391.4,5,19.57,410.97
155070,77757,16853,3,462.18,1386.54,5,69.33,1455.87
155071,77758,2946,3,408.4,1225.2,5,61.26,1286.46
155072,77758,10095,3,238.51,715.53,5,35.78,751.31
155073,77758,26161,1,216.58,216.58,18,38.98,255.56
155074,77759,5027,3,80.09,240.27,5,12.01,252.28
155075,77759,3575,1,55.68,55.68,5,2.78,58.46
155076,77760,11081,2,180.17,360.34,5,18.02,378.36
155077,77761,12372,3,145.08,435.24,5,21.76,457.0
155078,77762,22506,1,203.42,203.42,18,36.62,240.04
155079,77762,759,3,435.39,1306.17,5,65.31,1371.48
155080,77763,25897,2,338.63,677.26,18,121.91,799.17
155081,77764,13793,3,272.57,817.71,5,40.89,858.6
155082,77764,12487,3,331.75,995.25,5,49.76,1045.01
155083,77765,2624,3,294.51,883.53,5,44.18,927.71
155084,77765,17482,1,350.51,350.51,5,17.53,368.04
155085,77766,17911,2,344.21,688.42,5,34.42,722.84
155086,77766,1441,3,277.62,832.86,5,41.64,874.5
155087,77767,10354,1,134.67,134.67,5,6.73,141.4
155088,77767,11933,2,216.03,432.06,5,21.6,453.66
155089,77767,21200,2,89.99,179.98,18,32.4,212.38
155090,77767,23230,3,221.24,663.72,18,119.47,783.19
155091,77768,24074,1,229.64,229.64,18,41.34,270.98
155092,77768,22067,2,217.08,434.16,18,78.15,512.31
155093,77769,22244,2,194.2,388.4,18,69.91,458.31
155094,77770,12894,2,314.09,628.18,5,31.41,659.59
155095,77770,14108,2,359.73,719.46,5,35.97,755.43
155096,77770,1001,3,436.04,1308.12,5,65.41,1373.53
155097,77771,18806,2,427.23,854.46,5,42.72,897.18
155098,77771,25138,1,221.16,221.16,18,39.81,260.97
155099,77772,7280,3,480.09,1440.27,5,72.01,1512.28
155100,77773,22947,2,108.98,217.96,18,39.23,257.19
155101,77774,8108,1,407.15,407.15,5,20.36,427.51
155102,77774,25547,1,214.57,214.57,18,38.62,253.19
155103,77774,8390,2,253.24,506.48,5,25.32,531.8
155104,77775,1701,3,507.53,1522.59,5,76.13,1598.72
155105,77775,5382,3,70.9,212.7,5,10.64,223.34
155106,77776,23340,3,159.82,479.46,18,86.3,565.76
155107,77777,3035,1,338.78,338.78,5,16.94,355.72
155108,77777,22557,1,215.47,215.47,18,38.78,254.25
155109,77778,19964,3,116.24,348.72,18,62.77,411.49
155110,77778,3572,2,122.79,245.58,5,12.28,257.86
155111,77778,7613,1,239.66,239.66,5,11.98,251.64
155112,77778,2346,1,403.76,403.76,5,20.19,423.95
155113,77779,23914,2,330.75,661.5,18,119.07,780.57
155114,77780,9191,3,491.73,1475.19,5,73.76,1548.95
155115,77780,23759,3,185.47,556.41,18,100.15,656.56
155116,77780,3212,2,566.62,1133.24,5,56.66,1189.9
155117,77781,18781,2,299.42,598.84,5,29.94,628.78
155118,77781,2863,1,539.12,539.12,5,26.96,566.08
155119,77782,11148,1,183.14,183.14,5,9.16,192.3
155120,77782,22214,3,101.0,303.0,18,54.54,357.54
155121,77783,2498,3,586.82,1760.46,5,88.02,1848.48
155122,77783,14955,1,290.72,290.72,5,14.54,305.26
155123,77783,9655,2,479.96,959.92,5,48.0,1007.92
155124,77784,20122,2,136.04,272.08,18,48.97,321.05
155125,77784,21679,3,165.01,495.03,18,89.11,584.14
155126,77784,20333,1,224.35,224.35,18,40.38,264.73
155127,77785,17268,2,457.13,914.26,5,45.71,959.97
155128,77785,19799,2,385.66,771.32,5,38.57,809.89
155129,77785,19585,3,354.48,1063.44,5,53.17,1116.61
155130,77786,5943,2,119.2,238.4,5,11.92,250.32
155131,77786,14090,2,239.7,479.4,5,23.97,503.37
155132,77787,16134,2,332.28,664.56,5,33.23,697.79
155133,77788,24294,2,280.71,561.42,18,101.06,662.48
155134,77789,7843,2,369.24,738.48,5,36.92,775.4
155135,77789,23078,2,133.18,266.36,18,47.94,314.3
155136,77790,16369,1,229.2,229.2,5,11.46,240.66
155137,77790,286,1,648.88,648.88,5,32.44,681.32
155138,77791,7644,3,263.59,790.77,5,39.54,830.31
155139,77791,26071,2,153.36,306.72,18,55.21,361.93
155140,77791,8481,1,428.32,428.32,5,21.42,449.74
155141,77792,614,3,547.55,1642.65,5,82.13,1724.78
155142,77792,17382,3,512.46,1537.38,5,76.87,1614.25
155143,77793,16085,3,262.53,787.59,5,39.38,826.97
155144,77793,20344,2,130.17,260.34,18,46.86,307.2
155145,77794,8742,2,494.43,988.86,5,49.44,1038.3
155146,77794,14537,1,312.33,312.33,5,15.62,327.95
155147,77794,5634,2,124.41,248.82,5,12.44,261.26
155148,77795,15790,2,283.92,567.84,5,28.39,596.23
155149,77796,10670,2,132.27,264.54,5,13.23,277.77
155150,77797,5060,2,84.97,169.94,5,8.5,178.44
155151,77798,19956,3,210.58,631.74,18,113.71,745.45
155152,77798,2569,1,498.93,498.93,5,24.95,523.88
155153,77799,1090,2,363.07,726.14,5,36.31,762.45
155154,77799,25256,2,213.09,426.18,18,76.71,502.89
155155,77799,20531,1,94.12,94.12,18,16.94,111.06
155156,77800,25917,3,196.12,588.36,18,105.9,694.26
155157,77801,19036,2,464.19,928.38,5,46.42,974.8
155158,77801,114,3,351.08,1053.24,5,52.66,1105.9
155159,77801,14609,2,341.78,683.56,5,34.18,717.74
155160,77802,14859,2,332.19,664.38,5,33.22,697.6
155161,77802,6977,1,251.46,251.46,5,12.57,264.03
155162,77803,3973,3,142.57,427.71,5,21.39,449.1
155163,77803,12180,1,167.03,167.03,5,8.35,175.38
155164,77803,291,2,577.57,1155.14,5,57.76,1212.9
155165,77804,5013,3,127.11,381.33,5,19.07,400.4
155166,77804,25924,2,304.51,609.02,18,109.62,718.64
155167,77804,4773,3,134.77,404.31,5,20.22,424.53
155168,77805,12970,2,331.26,662.52,5,33.13,695.65
155169,77805,22397,2,187.97,375.94,18,67.67,443.61
155170,77805,19945,1,128.02,128.02,18,23.04,151.06
155171,77806,26305,3,283.7,851.1,18,153.2,1004.3
155172,77806,3263,2,470.85,941.7,5,47.09,988.79
155173,77806,23981,3,223.94,671.82,18,120.93,792.75
155174,77806,22426,3,174.42,523.26,18,94.19,617.45
155175,77807,5372,3,108.01,324.03,5,16.2,340.23
155176,77807,25682,1,246.31,246.31,18,44.34,290.65
155177,77808,3733,3,59.0,177.0,5,8.85,185.85
155178,77808,18989,3,339.73,1019.19,5,50.96,1070.15
155179,77809,211,1,277.62,277.62,5,13.88,291.5
155180,77809,16386,2,246.62,493.24,5,24.66,517.9
155181,77809,18768,1,364.85,364.85,5,18.24,383.09
155182,77809,6461,1,74.34,74.34,5,3.72,78.06
155183,77810,12736,3,123.02,369.06,5,18.45,387.51
155184,77811,14934,2,467.94,935.88,5,46.79,982.67
155185,77811,11693,1,200.26,200.26,5,10.01,210.27
155186,77811,6283,3,143.26,429.78,5,21.49,451.27
155187,77812,26038,1,174.67,174.67,18,31.44,206.11
155188,77813,366,1,492.12,492.12,5,24.61,516.73
155189,77814,10878,2,285.22,570.44,5,28.52,598.96
155190,77814,20304,1,162.97,162.97,18,29.33,192.3
155191,77815,6751,2,534.33,1068.66,5,53.43,1122.09
155192,77816,7426,2,247.52,495.04,5,24.75,519.79
155193,77817,22107,1,140.86,140.86,18,25.35,166.21
155194,77817,14060,1,317.86,317.86,5,15.89,333.75
155195,77817,4426,3,60.26,180.78,5,9.04,189.82
155196,77818,18795,3,343.11,1029.33,5,51.47,1080.8
155197,77818,6863,1,223.84,223.84,5,11.19,235.03
155198,77819,12144,1,218.02,218.02,5,10.9,228.92
155199,77819,10383,3,282.44,847.32,5,42.37,889.69
155200,77820,22354,2,207.31,414.62,18,74.63,489.25
155201,77821,3994,2,93.17,186.34,5,9.32,195.66
155202,77822,4953,1,55.55,55.55,5,2.78,58.33
155203,77823,24919,2,254.16,508.32,18,91.5,599.82
155204,77823,8142,2,497.07,994.14,5,49.71,1043.85
155205,77823,2511,2,642.97,1285.94,5,64.3,1350.24
155206,77824,19080,1,250.76,250.76,5,12.54,263.3
155207,77825,5544,1,44.28,44.28,5,2.21,46.49
155208,77825,5940,1,102.07,102.07,5,5.1,107.17
155209,77826,3562,3,86.11,258.33,5,12.92,271.25
155210,77827,16997,3,371.9,1115.7,5,55.78,1171.48
155211,77827,20557,2,97.31,194.62,18,35.03,229.65
155212,77828,15444,3,295.31,885.93,5,44.3,930.23
155213,77829,11451,1,247.42,247.42,5,12.37,259.79
155214,77829,6314,3,107.99,323.97,5,16.2,340.17
155215,77829,8530,3,382.53,1147.59,5,57.38,1204.97
155216,77830,16435,3,404.7,1214.1,5,60.7,1274.8
155217,77830,18968,1,541.06,541.06,5,27.05,568.11
155218,77831,8446,2,497.12,994.24,5,49.71,1043.95
155219,77832,18840,3,277.84,833.52,5,41.68,875.2
155220,77832,16066,2,286.04,572.08,5,28.6,600.68
155221,77832,26138,2,220.05,440.1,18,79.22,519.32
155222,77833,16395,2,257.96,515.92,5,25.8,541.72
155223,77834,5343,2,137.08,274.16,5,13.71,287.87
155224,77834,21072,3,204.12,612.36,18,110.22,722.58
155225,77835,16323,3,418.64,1255.92,5,62.8,1318.72
155226,77836,24056,1,325.74,325.74,18,58.63,384.37
155227,77836,3164,3,641.26,1923.78,5,96.19,2019.97
155228,77836,7474,1,499.86,499.86,5,24.99,524.85
155229,77837,14073,1,374.47,374.47,5,18.72,393.19
155230,77837,5441,3,133.03,399.09,5,19.95,419.04
155231,77838,23730,3,156.89,470.67,18,84.72,555.39
155232,77838,25849,3,159.6,478.8,18,86.18,564.98
155233,77839,18698,2,520.38,1040.76,5,52.04,1092.8
155234,77840,21107,3,117.34,352.02,18,63.36,415.38
155235,77841,12564,2,164.38,328.76,5,16.44,345.2
155236,77841,5238,1,103.93,103.93,5,5.2,109.13
155237,77841,11422,3,232.24,696.72,5,34.84,731.56
155238,77842,14107,3,274.12,822.36,5,41.12,863.48
155239,77842,24265,1,199.97,199.97,18,35.99,235.96
155240,77842,19005,1,333.95,333.95,5,16.7,350.65
155241,77843,20669,3,163.34,490.02,18,88.2,578.22
155242,77843,13485,2,417.0,834.0,5,41.7,875.7
155243,77844,1146,1,377.75,377.75,5,18.89,396.64
155244,77844,21481,2,165.95,331.9,18,59.74,391.64
155245,77844,5979,1,60.28,60.28,5,3.01,63.29
155246,77844,23779,1,280.21,280.21,18,50.44,330.65
155247,77844,17688,2,349.5,699.0,5,34.95,733.95
155248,77845,5751,1,119.03,119.03,5,5.95,124.98
155249,77845,22839,2,105.99,211.98,18,38.16,250.14
155250,77845,25515,3,161.35,484.05,18,87.13,571.18
155251,77846,23282,2,218.96,437.92,18,78.83,516.75
155252,77847,4409,2,149.49,298.98,5,14.95,313.93
155253,77848,7112,2,424.41,848.82,5,42.44,891.26
155254,77849,5978,1,61.23,61.23,5,3.06,64.29
155255,77849,13377,2,391.87,783.74,5,39.19,822.93
155256,77849,1032,2,321.49,642.98,5,32.15,675.13
155257,77850,18738,3,328.71,986.13,5,49.31,1035.44
155258,77850,24819,1,324.73,324.73,18,58.45,383.18
155259,77850,15945,2,270.12,540.24,5,27.01,567.25
155260,77851,20720,3,171.67,515.01,18,92.7,607.71
155261,77852,15529,2,366.32,732.64,5,36.63,769.27
155262,77852,18827,3,525.52,1576.56,5,78.83,1655.39
155263,77853,9297,3,509.13,1527.39,5,76.37,1603.76
155264,77853,496,3,258.06,774.18,5,38.71,812.89
155265,77854,539,3,393.17,1179.51,5,58.98,1238.49
155266,77854,6727,3,485.11,1455.33,5,72.77,1528.1
155267,77855,15152,2,332.68,665.36,5,33.27,698.63
155268,77856,5062,3,63.47,190.41,5,9.52,199.93
155269,77856,10750,3,139.82,419.46,5,20.97,440.43
155270,77857,20522,2,196.12,392.24,18,70.6,462.84
155271,77858,13765,2,414.38,828.76,5,41.44,870.2
155272,77858,18841,1,366.86,366.86,5,18.34,385.2
155273,77859,24761,3,294.25,882.75,18,158.89,1041.64
155274,77859,16920,2,384.47,768.94,5,38.45,807.39
155275,77860,8008,2,235.91,471.82,5,23.59,495.41
155276,77860,13818,3,324.03,972.09,5,48.6,1020.69
155277,77861,2970,2,643.86,1287.72,5,64.39,1352.11
155278,77861,3318,2,89.96,179.92,5,9.0,188.92
155279,77861,15273,1,225.26,225.26,5,11.26,236.52
155280,77862,17754,3,417.37,1252.11,5,62.61,1314.72
155281,77862,18675,3,299.68,899.04,5,44.95,943.99
155282,77863,19891,1,85.64,85.64,18,15.42,101.06
155283,77864,21773,1,136.84,136.84,18,24.63,161.47
155284,77864,17367,1,364.58,364.58,5,18.23,382.81
155285,77864,19505,1,268.63,268.63,5,13.43,282.06
155286,77865,24154,3,151.95,455.85,18,82.05,537.9
155287,77865,18231,3,474.02,1422.06,5,71.1,1493.16
155288,77865,6797,3,521.64,1564.92,5,78.25,1643.17
155289,77866,18747,1,281.56,281.56,5,14.08,295.64
155290,77866,15280,1,403.05,403.05,5,20.15,423.2
155291,77866,17450,1,463.4,463.4,5,23.17,486.57
155292,77867,9166,3,450.55,1351.65,5,67.58,1419.23
155293,77867,6970,3,313.5,940.5,5,47.03,987.52
155294,77868,20359,2,220.33,440.66,18,79.32,519.98
155295,77868,24263,1,178.88,178.88,18,32.2,211.08
155296,77868,6334,2,89.9,179.8,5,8.99,188.79
155297,77869,10401,3,298.29,894.87,5,44.74,939.61
155298,77869,24788,1,213.05,213.05,18,38.35,251.4
155299,77870,9592,2,540.65,1081.3,5,54.06,1135.37
155300,77870,16264,2,460.55,921.1,5,46.06,967.15
155301,77870,4967,3,127.04,381.12,5,19.06,400.18
155302,77871,15814,3,479.96,1439.88,5,71.99,1511.87
155303,77872,2359,2,368.52,737.04,5,36.85,773.89
155304,77873,9287,3,504.71,1514.13,5,75.71,1589.84
155305,77873,15057,3,232.28,696.84,5,34.84,731.68
155306,77874,10007,1,150.83,150.83,5,7.54,158.37
155307,77874,7764,3,213.85,641.55,5,32.08,673.63
155308,77874,15699,3,234.66,703.98,5,35.2,739.18
155309,77874,14667,2,466.35,932.7,5,46.64,979.34
155310,77875,16018,1,259.92,259.92,5,13.0,272.92
155311,77876,12420,2,270.86,541.72,5,27.09,568.81
155312,77876,7948,1,298.71,298.71,5,14.94,313.65
155313,77877,10514,1,285.31,285.31,5,14.27,299.58
155314,77877,11077,1,321.38,321.38,5,16.07,337.45
155315,77878,11052,3,276.56,829.68,5,41.48,871.16
155316,77878,6848,1,457.04,457.04,5,22.85,479.89
155317,77879,19892,2,83.28,166.56,18,29.98,196.54
155318,77879,19738,1,401.04,401.04,5,20.05,421.09
155319,77879,19078,2,318.65,637.3,5,31.86,669.16
155320,77880,25376,3,303.99,911.97,18,164.15,1076.12
155321,77880,16703,3,362.75,1088.25,5,54.41,1142.66
155322,77881,2252,1,561.47,561.47,5,28.07,589.54
155323,77881,21565,3,142.01,426.03,18,76.69,502.72
155324,77882,21907,3,161.38,484.14,18,87.15,571.29
155325,77882,17150,2,515.28,1030.56,5,51.53,1082.09
155326,77883,3400,1,119.57,119.57,5,5.98,125.55
155327,77884,5369,1,144.1,144.1,5,7.21,151.31
155328,77884,393,3,459.65,1378.95,5,68.95,1447.9
155329,77885,21025,3,141.58,424.74,18,76.45,501.19
155330,77885,793,1,364.46,364.46,5,18.22,382.68
155331,77885,9948,3,312.27,936.81,5,46.84,983.65
155332,77886,16848,2,436.38,872.76,5,43.64,916.4
155333,77886,15841,1,428.98,428.98,5,21.45,450.43
155334,77886,95,2,582.31,1164.62,5,58.23,1222.85
155335,77887,6059,1,42.78,42.78,5,2.14,44.92
155336,77887,12878,2,255.7,511.4,5,25.57,536.97
155337,77887,24271,2,168.36,336.72,18,60.61,397.33
155338,77888,13789,2,281.28,562.56,5,28.13,590.69
155339,77889,10173,1,124.16,124.16,5,6.21,130.37
155340,77890,19053,2,305.91,611.82,5,30.59,642.41
155341,77890,20055,1,177.46,177.46,18,31.94,209.4
155342,77891,19852,3,128.55,385.65,18,69.42,455.07
155343,77892,8040,3,378.57,1135.71,5,56.79,1192.5
155344,77893,23784,1,329.74,329.74,18,59.35,389.09
155345,77893,13053,1,261.25,261.25,5,13.06,274.31
155346,77893,7167,2,211.89,423.78,5,21.19,444.97
155347,77894,11964,3,130.28,390.84,5,19.54,410.38
155348,77895,21779,3,227.17,681.51,18,122.67,804.18
155349,77895,2742,1,550.05,550.05,5,27.5,577.55
155350,77895,13705,2,350.32,700.64,5,35.03,735.67
155351,77896,1200,2,641.19,1282.38,5,64.12,1346.5
155352,77896,5281,1,134.14,134.14,5,6.71,140.85
155353,77897,16852,1,320.68,320.68,5,16.03,336.71
155354,77898,12867,2,186.85,373.7,5,18.68,392.38
155355,77898,6379,2,51.57,103.14,5,5.16,108.3
155356,77898,12626,1,212.61,212.61,5,10.63,223.24
155357,77899,127,3,424.71,1274.13,5,63.71,1337.84
155358,77900,13463,1,446.36,446.36,5,22.32,468.68
155359,77901,46,2,514.59,1029.18,5,51.46,1080.64
155360,77901,25090,3,306.2,918.6,18,165.35,1083.95
155361,77902,11029,1,348.72,348.72,5,17.44,366.16
155362,77902,9369,3,344.13,1032.39,5,51.62,1084.01
155363,77903,12052,3,309.61,928.83,5,46.44,975.27
155364,77903,14641,3,254.77,764.31,5,38.22,802.53
155365,77903,3424,2,55.35,110.7,5,5.54,116.23
155366,77904,24185,1,161.06,161.06,18,28.99,190.05
155367,77905,3912,3,88.31,264.93,5,13.25,278.18
155368,77905,25750,1,249.48,249.48,18,44.91,294.39
155369,77905,20735,1,145.16,145.16,18,26.13,171.29
155370,77906,25262,3,322.26,966.78,18,174.02,1140.8
155371,77907,3107,2,471.47,942.94,5,47.15,990.09
155372,77908,5759,1,130.13,130.13,5,6.51,136.64
155373,77908,7456,2,509.58,1019.16,5,50.96,1070.12
155374,77908,25131,3,291.73,875.19,18,157.53,1032.72
155375,77909,4356,3,132.11,396.33,5,19.82,416.15
155376,77909,14797,1,229.13,229.13,5,11.46,240.59
155377,77909,2927,1,577.26,577.26,5,28.86,606.12
155378,77910,20952,3,187.12,561.36,18,101.04,662.4
155379,77910,17862,1,432.04,432.04,5,21.6,453.64
155380,77910,14441,3,381.3,1143.9,5,57.2,1201.1
155381,77911,25654,3,245.83,737.49,18,132.75,870.24
155382,77911,10419,3,343.16,1029.48,5,51.47,1080.95
155383,77912,12187,2,214.74,429.48,5,21.47,450.95
155384,77912,6213,1,89.31,89.31,5,4.47,93.78
155385,77913,16736,1,301.13,301.13,5,15.06,316.19
155386,77913,6313,1,125.64,125.64,5,6.28,131.92
155387,77913,15352,2,437.7,875.4,5,43.77,919.17
155388,77914,25087,3,258.41,775.23,18,139.54,914.77
155389,77915,5207,2,70.34,140.68,5,7.03,147.71
155390,77915,2824,2,469.57,939.14,5,46.96,986.1
155391,77915,25256,3,213.09,639.27,18,115.07,754.34
155392,77916,15393,2,446.52,893.04,5,44.65,937.69
155393,77917,21088,1,90.85,90.85,18,16.35,107.2
155394,77917,14459,2,373.97,747.94,5,37.4,785.34
155395,77918,6638,2,472.95,945.9,5,47.3,993.19
155396,77918,15570,3,248.44,745.32,5,37.27,782.59
155397,77919,8037,1,355.23,355.23,5,17.76,372.99
155398,77919,19658,1,538.1,538.1,5,26.91,565.0
155399,77920,3573,1,50.29,50.29,5,2.51,52.8
155400,77920,19779,1,531.24,531.24,5,26.56,557.8
155401,77920,26203,1,233.59,233.59,18,42.05,275.64
155402,77921,12828,3,296.27,888.81,5,44.44,933.25
155403,77921,9778,2,510.25,1020.5,5,51.03,1071.53
155404,77921,2411,2,541.43,1082.86,5,54.14,1137.0
155405,77922,10525,2,256.2,512.4,5,25.62,538.02
155406,77923,13800,2,448.72,897.44,5,44.87,942.31
155407,77924,7494,3,406.41,1219.23,5,60.96,1280.19
155408,77924,17147,3,463.18,1389.54,5,69.48,1459.02
155409,77925,17323,3,514.11,1542.33,5,77.12,1619.45
155410,77925,22995,3,207.13,621.39,18,111.85,733.24
155411,77925,7451,1,365.12,365.12,5,18.26,383.38
155412,77925,115,2,544.58,1089.16,5,54.46,1143.62
155413,77925,26193,2,263.22,526.44,18,94.76,621.2
155414,77926,19397,2,481.33,962.66,5,48.13,1010.79
155415,77927,17894,3,255.71,767.13,5,38.36,805.49
155416,77928,25376,1,303.99,303.99,18,54.72,358.71
155417,77928,1731,3,378.33,1134.99,5,56.75,1191.74
155418,77929,15832,2,342.18,684.36,5,34.22,718.58
155419,77929,1238,2,287.75,575.5,5,28.78,604.27
155420,77929,23092,2,215.47,430.94,18,77.57,508.51
155421,77929,23208,3,237.51,712.53,18,128.26,840.79
155422,77930,25696,1,214.06,214.06,18,38.53,252.59
155423,77930,380,2,634.45,1268.9,5,63.45,1332.35
155424,77931,6006,2,87.35,174.7,5,8.73,183.44
155425,77931,2477,1,314.25,314.25,5,15.71,329.96
155426,77932,23584,3,228.79,686.37,18,123.55,809.92
155427,77932,17654,3,352.62,1057.86,5,52.89,1110.75
155428,77932,8182,3,214.99,644.97,5,32.25,677.22
155429,77933,25408,2,325.02,650.04,18,117.01,767.05
155430,77933,1020,2,246.41,492.82,5,24.64,517.46
155431,77933,23167,3,326.84,980.52,18,176.49,1157.01
155432,77934,5122,3,119.12,357.36,5,17.87,375.23
155433,77935,6417,3,99.08,297.24,5,14.86,312.1
155434,77935,21784,2,163.85,327.7,18,58.99,386.69
155435,77935,6465,1,71.88,71.88,5,3.59,75.47
155436,77936,11286,3,245.55,736.65,5,36.83,773.48
155437,77936,22738,3,197.89,593.67,18,106.86,700.53
155438,77936,345,3,579.07,1737.21,5,86.86,1824.07
155439,77937,3668,1,96.85,96.85,5,4.84,101.69
155440,77937,19721,1,448.11,448.11,5,22.41,470.52
155441,77937,16817,2,416.97,833.94,5,41.7,875.64
