product_id,name,sku,category,subcategory,hsn_code,gst_rate,cost_price,selling_price,margin_percent,created_at
19949,Cold Lassi & Shakes,BEV-LAS-19949,Beverages,Lassi & Shakes,2202,18,109.77,150.86,27.24,2022-11-26T00:00:00
19950,Hot Hot Beverages,BEV-HOT-19950,Beverages,Hot Beverages,2202,18,73.84,105.43,29.96,2023-11-10T00:00:00
19951,Masala Lassi & Shakes,BEV-LAS-19951,Beverages,Lassi & Shakes,2202,18,183.0,243.5,24.85,2023-03-11T00:00:00
19952,Fresh Lassi & Shakes,BEV-LAS-19952,Beverages,Lassi & Shakes,2202,18,135.48,186.18,27.23,2022-07-07T00:00:00
19953,Salted Lassi & Shakes,BEV-LAS-19953,Beverages,Lassi & Shakes,2202,18,85.15,116.24,26.75,2022-04-06T00:00:00
19954,Salted Soft Drinks,BEV-SOF-19954,Beverages,Soft Drinks,2202,18,82.16,104.45,21.34,2022-05-18T00:00:00
19955,Hot Lassi & Shakes,BEV-LAS-19955,Beverages,Lassi & Shakes,2202,18,85.55,115.76,26.1,2022-10-22T00:00:00
19956,Cold Mocktails,BEV-MOC-19956,Beverages,Mocktails,2202,18,149.0,210.58,29.24,2023-10-31T00:00:00
19957,Strawberry Hot Beverages,BEV-HOT-19957,Beverages,Hot Beverages,2202,18,143.26,195.07,26.56,2023-11-23T00:00:00
19958,Strawberry Lassi & Shakes,BEV-LAS-19958,Beverages,Lassi & Shakes,2202,18,179.12,236.1,24.13,2022-11-29T00:00:00
19959,Mango Hot Beverages,BEV-HOT-19959,Beverages,Hot Beverages,2202,18,117.28,148.93,21.25,2022-04-29T00:00:00
19960,Hot Lassi & Shakes,BEV-LAS-19960,Beverages,Lassi & Shakes,2202,18,86.49,111.41,22.37,2022-07-27T00:00:00
19961,Masala Lassi & Shakes,BEV-LAS-19961,Beverages,Lassi & Shakes,2202,18,163.09,211.65,22.94,2022-10-19T00:00:00
19962,Cold Hot Beverages,BEV-HOT-19962,Beverages,Hot Beverages,2202,18,96.24,133.19,27.74,2022-07-03T00:00:00
19963,Chocolate Lassi & Shakes,BEV-LAS-19963,Beverages,Lassi & Shakes,2202,18,158.47,225.15,29.62,2023-05-11T00:00:00
19964,Strawberry Soft Drinks,BEV-SOF-19964,Beverages,Soft Drinks,2202,18,85.74,116.24,26.24,2022-02-07T00:00:00
19965,Hot Soft Drinks,BEV-SOF-19965,Beverages,Soft Drinks,2202,18,112.57,149.42,24.66,2022-12-08T00:00:00
19966,Fresh Mocktails,BEV-MOC-19966,Beverages,Mocktails,2202,18,121.51,165.2,26.45,2023-10-15T00:00:00
19967,Masala Soft Drinks,BEV-SOF-19967,Beverages,Soft Drinks,2202,18,172.27,231.33,25.53,2022-12-05T00:00:00
19968,Fresh Soft Drinks,BEV-SOF-19968,Beverages,Soft Drinks,2202,18,66.36,88.95,25.4,2023-07-06T00:00:00
19969,Chocolate Hot Beverages,BEV-HOT-19969,Beverages,Hot Beverages,2202,18,106.48,143.28,25.68,2023-01-31T00:00:00
19970,Fresh Soft Drinks,BEV-SOF-19970,Beverages,Soft Drinks,2202,18,184.2,238.61,22.8,2022-12-20T00:00:00
19971,Sweet Hot Beverages,BEV-HOT-19971,Beverages,Hot Beverages,2202,18,107.09,136.5,21.55,2023-05-19T00:00:00
19972,Sweet Mocktails,BEV-MOC-19972,Beverages,Mocktails,2202,18,139.32,186.51,25.3,2023-06-14T00:00:00
19973,Hot Soft Drinks,BEV-SOF-19973,Beverages,Soft Drinks,2202,18,129.17,183.36,29.55,2023-07-02T00:00:00
19974,Chocolate Hot Beverages,BEV-HOT-19974,Beverages,Hot Beverages,2202,18,150.88,203.1,25.71,2023-04-18T00:00:00
19975,Chocolate Hot Beverages,BEV-HOT-19975,Beverages,Hot Beverages,2202,18,104.27,138.17,24.53,2022-04-18T00:00:00
19976,Strawberry Lassi & Shakes,BEV-LAS-19976,Beverages,Lassi & Shakes,2202,18,141.87,195.43,27.41,2022-08-16T00:00:00
19977,Mango Soft Drinks,BEV-SOF-19977,Beverages,Soft Drinks,2202,18,131.54,181.4,27.49,2023-02-22T00:00:00
19978,Salted Mocktails,BEV-MOC-19978,Beverages,Mocktails,2202,18,77.19,102.79,24.91,2023-07-10T00:00:00
19979,Masala Lassi & Shakes,BEV-LAS-19979,Beverages,Lassi & Shakes,2202,18,172.86,240.92,28.25,2022-07-29T00:00:00
19980,Strawberry Lassi & Shakes,BEV-LAS-19980,Beverages,Lassi & Shakes,2202,18,68.38,88.76,22.96,2023-10-31T00:00:00
19981,Hot Hot Beverages,BEV-HOT-19981,Beverages,Hot Beverages,2202,18,167.78,223.02,24.77,2022-08-15T00:00:00
19982,Chocolate Mocktails,BEV-MOC-19982,Beverages,Mocktails,2202,18,144.21,185.14,22.11,2022-11-03T00:00:00
19983,Cold Hot Beverages,BEV-HOT-19983,Beverages,Hot Beverages,2202,18,190.73,239.35,20.31,2022-08-20T00:00:00
19984,Salted Mocktails,BEV-MOC-19984,Beverages,Mocktails,2202,18,78.22,104.89,25.43,2022-04-25T00:00:00
19985,Salted Soft Drinks,BEV-SOF-19985,Beverages,Soft Drinks,2202,18,65.82,86.18,23.62,2022-08-12T00:00:00
19986,Masala Lassi & Shakes,BEV-LAS-19986,Beverages,Lassi & Shakes,2202,18,149.83,203.48,26.37,2022-08-02T00:00:00
19987,Salted Mocktails,BEV-MOC-19987,Beverages,Mocktails,2202,18,181.71,231.69,21.57,2023-10-22T00:00:00
19988,Masala Hot Beverages,BEV-HOT-19988,Beverages,Hot Beverages,2202,18,184.23,241.92,23.85,2023-10-22T00:00:00
19989,Fresh Hot Beverages,BEV-HOT-19989,Beverages,Hot Beverages,2202,18,165.6,231.25,28.39,2022-01-19T00:00:00
19990,Cold Mocktails,BEV-MOC-19990,Beverages,Mocktails,2202,18,66.23,84.28,21.42,2022-04-14T00:00:00
19991,Sweet Mocktails,BEV-MOC-19991,Beverages,Mocktails,2202,18,164.26,214.76,23.51,2022-04-11T00:00:00
19992,Cold Soft Drinks,BEV-SOF-19992,Beverages,Soft Drinks,2202,18,157.7,223.61,29.48,2023-04-11T00:00:00
19993,Mango Mocktails,BEV-MOC-19993,Beverages,Mocktails,2202,18,113.99,144.58,21.16,2023-01-20T00:00:00
19994,Strawberry Soft Drinks,BEV-SOF-19994,Beverages,Soft Drinks,2202,18,169.1,238.16,29.0,2022-01-22T00:00:00
19995,Chocolate Mocktails,BEV-MOC-19995,Beverages,Mocktails,2202,18,94.96,133.59,28.92,2022-04-07T00:00:00
19996,Salted Lassi & Shakes,BEV-LAS-19996,Beverages,Lassi & Shakes,2202,18,176.73,220.92,20.0,2023-03-11T00:00:00
19997,Fresh Hot Beverages,BEV-HOT-19997,Beverages,Hot Beverages,2202,18,69.06,96.56,28.48,2023-06-27T00:00:00
19998,Fresh Hot Beverages,BEV-HOT-19998,Beverages,Hot Beverages,2202,18,130.27,165.6,21.33,2023-04-26T00:00:00
19999,Sweet Hot Beverages,BEV-HOT-19999,Beverages,Hot Beverages,2202,18,108.67,139.54,22.12,2023-03-03T00:00:00
20000,Cold Mocktails,BEV-MOC-20000,Beverages,Mocktails,2202,18,146.24,182.86,20.03,2023-01-31T00:00:00
20001,Sweet Hot Beverages,BEV-HOT-20001,Beverages,Hot Beverages,2202,18,71.62,98.82,27.52,2023-08-25T00:00:00
20002,Chocolate Hot Beverages,BEV-HOT-20002,Beverages,Hot Beverages,2202,18,100.82,137.56,26.71,2023-06-27T00:00:00
20003,Strawberry Lassi & Shakes,BEV-LAS-20003,Beverages,Lassi & Shakes,2202,18,165.99,208.74,20.48,2022-08-22T00:00:00
20004,Chocolate Hot Beverages,BEV-HOT-20004,Beverages,Hot Beverages,2202,18,183.72,237.92,22.78,2023-09-14T00:00:00
20005,Fresh Mocktails,BEV-MOC-20005,Beverages,Mocktails,2202,18,104.98,142.83,26.5,2023-10-16T00:00:00
20006,Sweet Lassi & Shakes,BEV-LAS-20006,Beverages,Lassi & Shakes,2202,18,120.41,163.9,26.53,2022-01-25T00:00:00
20007,Sweet Lassi & Shakes,BEV-LAS-20007,Beverages,Lassi & Shakes,2202,18,116.36,156.41,25.61,2022-05-31T00:00:00
20008,Chocolate Soft Drinks,BEV-SOF-20008,Beverages,Soft Drinks,2202,18,71.3,97.24,26.68,2022-06-03T00:00:00
20009,Strawberry Hot Beverages,BEV-HOT-20009,Beverages,Hot Beverages,2202,18,111.43,158.16,29.55,2023-06-02T00:00:00
20010,Masala Hot Beverages,BEV-HOT-20010,Beverages,Hot Beverages,2202,18,70.12,94.36,25.69,2023-10-18T00:00:00
20011,Hot Lassi & Shakes,BEV-LAS-20011,Beverages,Lassi & Shakes,2202,18,155.3,215.73,28.01,2022-04-15T00:00:00
20012,Cold Lassi & Shakes,BEV-LAS-20012,Beverages,Lassi & Shakes,2202,18,169.11,239.52,29.4,2023-02-11T00:00:00
20013,Chocolate Hot Beverages,BEV-HOT-20013,Beverages,Hot Beverages,2202,18,109.22,137.28,20.44,2023-09-06T00:00:00
20014,Chocolate Lassi & Shakes,BEV-LAS-20014,Beverages,Lassi & Shakes,2202,18,63.08,87.72,28.09,2022-06-10T00:00:00
20015,Chocolate Hot Beverages,BEV-HOT-20015,Beverages,Hot Beverages,2202,18,181.15,242.68,25.35,2022-11-14T00:00:00
20016,Salted Soft Drinks,BEV-SOF-20016,Beverages,Soft Drinks,2202,18,160.6,201.58,20.33,2023-09-27T00:00:00
20017,Cold Lassi & Shakes,BEV-LAS-20017,Beverages,Lassi & Shakes,2202,18,166.84,224.69,25.75,2022-12-12T00:00:00
20018,Salted Mocktails,BEV-MOC-20018,Beverages,Mocktails,2202,18,173.55,223.26,22.27,2023-04-15T00:00:00
20019,Fresh Mocktails,BEV-MOC-20019,Beverages,Mocktails,2202,18,166.61,224.22,25.69,2022-02-03T00:00:00
20020,Chocolate Lassi & Shakes,BEV-LAS-20020,Beverages,Lassi & Shakes,2202,18,152.24,190.52,20.09,2022-07-22T00:00:00
20021,Masala Lassi & Shakes,BEV-LAS-20021,Beverages,Lassi & Shakes,2202,18,148.24,201.3,26.36,2023-01-01T00:00:00
20022,Fresh Soft Drinks,BEV-SOF-20022,Beverages,Soft Drinks,2202,18,172.56,223.96,22.95,2022-01-22T00:00:00
20023,Chocolate Mocktails,BEV-MOC-20023,Beverages,Mocktails,2202,18,181.64,246.8,26.4,2023-07-10T00:00:00
20024,Strawberry Lassi & Shakes,BEV-LAS-20024,Beverages,Lassi & Shakes,2202,18,99.6,134.42,25.9,2022-06-05T00:00:00
20025,Chocolate Soft Drinks,BEV-SOF-20025,Beverages,Soft Drinks,2202,18,99.45,134.56,26.09,2023-10-24T00:00:00
20026,Hot Hot Beverages,BEV-HOT-20026,Beverages,Hot Beverages,2202,18,83.16,111.95,25.72,2022-08-24T00:00:00
20027,Hot Soft Drinks,BEV-SOF-20027,Beverages,Soft Drinks,2202,18,132.28,167.1,20.84,2022-10-09T00:00:00
20028,Hot Hot Beverages,BEV-HOT-20028,Beverages,Hot Beverages,2202,18,77.54,97.97,20.85,2022-08-22T00:00:00
20029,Chocolate Mocktails,BEV-MOC-20029,Beverages,Mocktails,2202,18,84.81,111.49,23.93,2023-07-07T00:00:00
20030,Salted Soft Drinks,BEV-SOF-20030,Beverages,Soft Drinks,2202,18,185.85,240.8,22.82,2022-07-20T00:00:00
20031,Salted Hot Beverages,BEV-HOT-20031,Beverages,Hot Beverages,2202,18,82.53,107.48,23.21,2022-07-11T00:00:00
20032,Chocolate Soft Drinks,BEV-SOF-20032,Beverages,Soft Drinks,2202,18,84.1,107.15,21.51,2022-04-25T00:00:00
20033,Hot Mocktails,BEV-MOC-20033,Beverages,Mocktails,2202,18,106.21,137.34,22.67,2022-06-09T00:00:00
20034,Fresh Mocktails,BEV-MOC-20034,Beverages,Mocktails,2202,18,169.46,218.24,22.35,2022-04-29T00:00:00
20035,Mango Lassi & Shakes,BEV-LAS-20035,Beverages,Lassi & Shakes,2202,18,169.97,228.28,25.54,2023-03-06T00:00:00
20036,Cold Hot Beverages,BEV-HOT-20036,Beverages,Hot Beverages,2202,18,147.19,198.55,25.87,2022-03-04T00:00:00
20037,Sweet Mocktails,BEV-MOC-20037,Beverages,Mocktails,2202,18,108.17,150.79,28.26,2023-09-16T00:00:00
20038,Fresh Mocktails,BEV-MOC-20038,Beverages,Mocktails,2202,18,95.97,120.86,20.59,2023-10-02T00:00:00
20039,Strawberry Soft Drinks,BEV-SOF-20039,Beverages,Soft Drinks,2202,18,166.25,225.98,26.43,2023-11-28T00:00:00
20040,Cold Lassi & Shakes,BEV-LAS-20040,Beverages,Lassi & Shakes,2202,18,133.97,170.45,21.4,2022-02-12T00:00:00
20041,Fresh Mocktails,BEV-MOC-20041,Beverages,Mocktails,2202,18,131.99,177.53,25.65,2023-08-23T00:00:00
20042,Salted Hot Beverages,BEV-HOT-20042,Beverages,Hot Beverages,2202,18,80.19,107.66,25.52,2022-02-15T00:00:00
20043,Masala Mocktails,BEV-MOC-20043,Beverages,Mocktails,2202,18,152.37,205.8,25.96,2022-09-15T00:00:00
20044,Mango Hot Beverages,BEV-HOT-20044,Beverages,Hot Beverages,2202,18,85.02,116.52,27.03,2023-06-01T00:00:00
20045,Masala Lassi & Shakes,BEV-LAS-20045,Beverages,Lassi & Shakes,2202,18,154.63,201.91,23.42,2022-10-27T00:00:00
20046,Masala Mocktails,BEV-MOC-20046,Beverages,Mocktails,2202,18,171.65,218.05,21.28,2022-12-05T00:00:00
20047,Cold Mocktails,BEV-MOC-20047,Beverages,Mocktails,2202,18,115.18,154.11,25.26,2022-05-30T00:00:00
20048,Mango Hot Beverages,BEV-HOT-20048,Beverages,Hot Beverages,2202,18,120.95,167.32,27.71,2022-04-08T00:00:00
20049,Cold Soft Drinks,BEV-SOF-20049,Beverages,Soft Drinks,2202,18,110.62,151.45,26.96,2023-08-29T00:00:00
20050,Mango Hot Beverages,BEV-HOT-20050,Beverages,Hot Beverages,2202,18,61.85,82.77,25.27,2022-10-29T00:00:00
20051,Cold Lassi & Shakes,BEV-LAS-20051,Beverages,Lassi & Shakes,2202,18,117.07,161.73,27.61,2022-12-08T00:00:00
20052,Mango Hot Beverages,BEV-HOT-20052,Beverages,Hot Beverages,2202,18,67.83,91.09,25.54,2023-02-14T00:00:00
20053,Salted Lassi & Shakes,BEV-LAS-20053,Beverages,Lassi & Shakes,2202,18,76.72,108.52,29.3,2023-03-02T00:00:00
20054,Masala Mocktails,BEV-MOC-20054,Beverages,Mocktails,2202,18,182.55,234.48,22.15,2022-02-27T00:00:00
20055,Chocolate Lassi & Shakes,BEV-LAS-20055,Beverages,Lassi & Shakes,2202,18,124.62,177.46,29.78,2023-10-20T00:00:00
20056,Strawberry Mocktails,BEV-MOC-20056,Beverages,Mocktails,2202,18,148.24,204.18,27.4,2022-05-14T00:00:00
20057,Hot Mocktails,BEV-MOC-20057,Beverages,Mocktails,2202,18,114.91,151.91,24.36,2022-12-16T00:00:00
20058,Fresh Mocktails,BEV-MOC-20058,Beverages,Mocktails,2202,18,162.37,210.74,22.95,2022-02-21T00:00:00
20059,Masala Mocktails,BEV-MOC-20059,Beverages,Mocktails,2202,18,156.13,213.48,26.86,2022-09-25T00:00:00
20060,Chocolate Soft Drinks,BEV-SOF-20060,Beverages,Soft Drinks,2202,18,180.39,230.6,21.77,2023-04-16T00:00:00
20061,Salted Hot Beverages,BEV-HOT-20061,Beverages,Hot Beverages,2202,18,59.69,82.9,28.0,2023-11-06T00:00:00
20062,Cold Hot Beverages,BEV-HOT-20062,Beverages,Hot Beverages,2202,18,136.82,179.45,23.76,2022-07-11T00:00:00
20063,Masala Soft Drinks,BEV-SOF-20063,Beverages,Soft Drinks,2202,18,169.71,230.12,26.25,2023-04-01T00:00:00
20064,Salted Lassi & Shakes,BEV-LAS-20064,Beverages,Lassi & Shakes,2202,18,122.0,168.3,27.51,2022-09-22T00:00:00
20065,Sweet Soft Drinks,BEV-SOF-20065,Beverages,Soft Drinks,2202,18,114.74,148.66,22.82,2023-04-03T00:00:00
20066,Masala Hot Beverages,BEV-HOT-20066,Beverages,Hot Beverages,2202,18,100.3,134.12,25.22,2022-07-06T00:00:00
20067,Hot Soft Drinks,BEV-SOF-20067,Beverages,Soft Drinks,2202,18,177.79,245.39,27.55,2022-12-29T00:00:00
20068,Fresh Lassi & Shakes,BEV-LAS-20068,Beverages,Lassi & Shakes,2202,18,187.32,244.92,23.52,2022-10-30T00:00:00
20069,Sweet Hot Beverages,BEV-HOT-20069,Beverages,Hot Beverages,2202,18,91.45,128.2,28.67,2022-12-31T00:00:00
20070,Salted Lassi & Shakes,BEV-LAS-20070,Beverages,Lassi & Shakes,2202,18,105.26,135.16,22.12,2022-12-14T00:00:00
20071,Fresh Soft Drinks,BEV-SOF-20071,Beverages,Soft Drinks,2202,18,187.85,240.75,21.97,2022-01-10T00:00:00
20072,Chocolate Soft Drinks,BEV-SOF-20072,Beverages,Soft Drinks,2202,18,169.86,224.74,24.42,2022-07-12T00:00:00
20073,Mango Hot Beverages,BEV-HOT-20073,Beverages,Hot Beverages,2202,18,140.56,187.94,25.21,2022-05-12T00:00:00
20074,Strawberry Soft Drinks,BEV-SOF-20074,Beverages,Soft Drinks,2202,18,61.31,84.83,27.73,2023-08-25T00:00:00
20075,Fresh Lassi & Shakes,BEV-LAS-20075,Beverages,Lassi & Shakes,2202,18,149.55,197.75,24.37,2022-04-12T00:00:00
20076,Cold Soft Drinks,BEV-SOF-20076,Beverages,Soft Drinks,2202,18,108.72,148.29,26.68,2022-11-20T00:00:00
20077,Hot Soft Drinks,BEV-SOF-20077,Beverages,Soft Drinks,2202,18,145.78,203.6,28.4,2022-04-24T00:00:00
20078,Mango Mocktails,BEV-MOC-20078,Beverages,Mocktails,2202,18,124.1,176.87,29.84,2022-08-13T00:00:00
20079,Cold Mocktails,BEV-MOC-20079,Beverages,Mocktails,2202,18,76.02,101.31,24.96,2022-11-16T00:00:00
20080,Hot Lassi & Shakes,BEV-LAS-20080,Beverages,Lassi & Shakes,2202,18,95.32,125.89,24.28,2022-11-17T00:00:00
20081,Fresh Hot Beverages,BEV-HOT-20081,Beverages,Hot Beverages,2202,18,136.74,178.75,23.5,2022-02-05T00:00:00
20082,Salted Lassi & Shakes,BEV-LAS-20082,Beverages,Lassi & Shakes,2202,18,185.77,243.88,23.83,2022-12-30T00:00:00
20083,Strawberry Soft Drinks,BEV-SOF-20083,Beverages,Soft Drinks,2202,18,144.05,184.47,21.91,2023-06-20T00:00:00
20084,Cold Hot Beverages,BEV-HOT-20084,Beverages,Hot Beverages,2202,18,72.61,95.16,23.7,2023-06-05T00:00:00
20085,Fresh Soft Drinks,BEV-SOF-20085,Beverages,Soft Drinks,2202,18,57.98,82.29,29.54,2022-01-11T00:00:00
20086,Chocolate Soft Drinks,BEV-SOF-20086,Beverages,Soft Drinks,2202,18,97.58,133.45,26.88,2022-12-11T00:00:00
20087,Chocolate Lassi & Shakes,BEV-LAS-20087,Beverages,Lassi & Shakes,2202,18,143.21,186.93,23.39,2022-10-23T00:00:00
20088,Mango Soft Drinks,BEV-SOF-20088,Beverages,Soft Drinks,2202,18,76.65,100.61,23.81,2023-05-08T00:00:00
20089,Chocolate Lassi & Shakes,BEV-LAS-20089,Beverages,Lassi & Shakes,2202,18,122.0,155.86,21.72,2022-11-27T00:00:00
20090,Chocolate Hot Beverages,BEV-HOT-20090,Beverages,Hot Beverages,2202,18,122.86,167.22,26.53,2022-10-30T00:00:00
20091,Chocolate Lassi & Shakes,BEV-LAS-20091,Beverages,Lassi & Shakes,2202,18,152.75,195.47,21.86,2022-03-24T00:00:00
20092,Mango Soft Drinks,BEV-SOF-20092,Beverages,Soft Drinks,2202,18,180.93,236.47,23.49,2022-01-31T00:00:00
20093,Salted Lassi & Shakes,BEV-LAS-20093,Beverages,Lassi & Shakes,2202,18,138.53,185.38,25.27,2022-01-28T00:00:00
20094,Fresh Hot Beverages,BEV-HOT-20094,Beverages,Hot Beverages,2202,18,87.92,110.42,20.38,2022-10-18T00:00:00
20095,Chocolate Mocktails,BEV-MOC-20095,Beverages,Mocktails,2202,18,157.54,216.65,27.28,2023-01-17T00:00:00
20096,Masala Soft Drinks,BEV-SOF-20096,Beverages,Soft Drinks,2202,18,95.54,122.52,22.02,2022-03-11T00:00:00
20097,Hot Soft Drinks,BEV-SOF-20097,Beverages,Soft Drinks,2202,18,180.25,226.07,20.27,2022-06-11T00:00:00
20098,Fresh Lassi & Shakes,BEV-LAS-20098,Beverages,Lassi & Shakes,2202,18,86.2,122.68,29.74,2023-11-18T00:00:00
20099,Masala Hot Beverages,BEV-HOT-20099,Beverages,Hot Beverages,2202,18,134.82,187.4,28.06,2023-05-27T00:00:00
20100,Fresh Hot Beverages,BEV-HOT-20100,Beverages,Hot Beverages,2202,18,143.43,184.51,22.26,2023-08-07T00:00:00
20101,Mango Lassi & Shakes,BEV-LAS-20101,Beverages,Lassi & Shakes,2202,18,107.49,144.7,25.72,2023-01-07T00:00:00
20102,Fresh Soft Drinks,BEV-SOF-20102,Beverages,Soft Drinks,2202,18,86.33,109.46,21.13,2022-11-30T00:00:00
20103,Cold Mocktails,BEV-MOC-20103,Beverages,Mocktails,2202,18,97.04,131.46,26.18,2022-12-28T00:00:00
20104,Masala Soft Drinks,BEV-SOF-20104,Beverages,Soft Drinks,2202,18,74.91,94.64,20.85,2022-05-30T00:00:00
20105,Strawberry Lassi & Shakes,BEV-LAS-20105,Beverages,Lassi & Shakes,2202,18,67.05,84.56,20.71,2022-09-02T00:00:00
20106,Mango Hot Beverages,BEV-HOT-20106,Beverages,Hot Beverages,2202,18,68.24,95.18,28.3,2023-01-16T00:00:00
20107,Cold Hot Beverages,BEV-HOT-20107,Beverages,Hot Beverages,2202,18,83.22,110.71,24.83,2023-06-29T00:00:00
20108,Chocolate Lassi & Shakes,BEV-LAS-20108,Beverages,Lassi & Shakes,2202,18,151.28,210.77,28.23,2023-09-02T00:00:00
20109,Hot Hot Beverages,BEV-HOT-20109,Beverages,Hot Beverages,2202,18,85.19,113.1,24.68,2023-11-29T00:00:00
20110,Hot Lassi & Shakes,BEV-LAS-20110,Beverages,Lassi & Shakes,2202,18,117.4,149.73,21.59,2022-08-05T00:00:00
20111,Masala Soft Drinks,BEV-SOF-20111,Beverages,Soft Drinks,2202,18,68.09,94.45,27.91,2022-06-10T00:00:00
20112,Strawberry Lassi & Shakes,BEV-LAS-20112,Beverages,Lassi & Shakes,2202,18,69.05,89.8,23.11,2022-03-04T00:00:00
20113,Sweet Mocktails,BEV-MOC-20113,Beverages,Mocktails,2202,18,67.59,88.64,23.75,2022-03-13T00:00:00
20114,Salted Mocktails,BEV-MOC-20114,Beverages,Mocktails,2202,18,87.96,110.51,20.41,2022-12-26T00:00:00
20115,Cold Mocktails,BEV-MOC-20115,Beverages,Mocktails,2202,18,68.82,91.44,24.74,2022-08-05T00:00:00
20116,Salted Soft Drinks,BEV-SOF-20116,Beverages,Soft Drinks,2202,18,88.87,116.43,23.67,2022-02-01T00:00:00
20117,Masala Soft Drinks,BEV-SOF-20117,Beverages,Soft Drinks,2202,18,87.51,118.08,25.89,2022-04-18T00:00:00
20118,Salted Soft Drinks,BEV-SOF-20118,Beverages,Soft Drinks,2202,18,126.1,166.62,24.32,2023-08-23T00:00:00
20119,Cold Hot Beverages,BEV-HOT-20119,Beverages,Hot Beverages,2202,18,148.47,208.21,28.69,2022-02-07T00:00:00
20120,Sweet Mocktails,BEV-MOC-20120,Beverages,Mocktails,2202,18,140.54,186.59,24.68,2022-02-01T00:00:00
20121,Chocolate Lassi & Shakes,BEV-LAS-20121,Beverages,Lassi & Shakes,2202,18,153.29,203.03,24.5,2022-01-07T00:00:00
20122,Salted Soft Drinks,BEV-SOF-20122,Beverages,Soft Drinks,2202,18,108.56,136.04,20.2,2022-02-03T00:00:00
20123,Strawberry Lassi & Shakes,BEV-LAS-20123,Beverages,Lassi & Shakes,2202,18,100.89,132.25,23.71,2022-04-17T00:00:00
20124,Mango Soft Drinks,BEV-SOF-20124,Beverages,Soft Drinks,2202,18,126.08,170.99,26.26,2023-09-14T00:00:00
20125,Chocolate Mocktails,BEV-MOC-20125,Beverages,Mocktails,2202,18,80.41,108.14,25.64,2022-05-15T00:00:00
20126,Cold Hot Beverages,BEV-HOT-20126,Beverages,Hot Beverages,2202,18,173.19,224.82,22.97,2023-08-04T00:00:00
20127,Chocolate Mocktails,BEV-MOC-20127,Beverages,Mocktails,2202,18,62.73,80.34,21.92,2023-02-15T00:00:00
20128,Strawberry Lassi & Shakes,BEV-LAS-20128,Beverages,Lassi & Shakes,2202,18,70.15,99.53,29.52,2022-05-06T00:00:00
20129,Fresh Hot Beverages,BEV-HOT-20129,Beverages,Hot Beverages,2202,18,130.15,185.38,29.79,2023-04-19T00:00:00
20130,Cold Hot Beverages,BEV-HOT-20130,Beverages,Hot Beverages,2202,18,113.83,147.26,22.7,2023-03-06T00:00:00
20131,Fresh Lassi & Shakes,BEV-LAS-20131,Beverages,Lassi & Shakes,2202,18,133.65,180.86,26.1,2022-04-17T00:00:00
20132,Hot Soft Drinks,BEV-SOF-20132,Beverages,Soft Drinks,2202,18,170.15,235.47,27.74,2023-12-01T00:00:00
20133,Chocolate Mocktails,BEV-MOC-20133,Beverages,Mocktails,2202,18,179.77,230.57,22.03,2022-01-06T00:00:00
20134,Masala Mocktails,BEV-MOC-20134,Beverages,Mocktails,2202,18,106.42,136.75,22.18,2023-08-13T00:00:00
20135,Strawberry Hot Beverages,BEV-HOT-20135,Beverages,Hot Beverages,2202,18,93.27,118.27,21.14,2022-06-12T00:00:00
20136,Cold Lassi & Shakes,BEV-LAS-20136,Beverages,Lassi & Shakes,2202,18,136.04,175.36,22.42,2023-01-30T00:00:00
20137,Hot Lassi & Shakes,BEV-LAS-20137,Beverages,Lassi & Shakes,2202,18,196.03,248.72,21.18,2022-12-28T00:00:00
20138,Salted Hot Beverages,BEV-HOT-20138,Beverages,Hot Beverages,2202,18,157.16,221.56,29.07,2022-07-17T00:00:00
20139,Strawberry Lassi & Shakes,BEV-LAS-20139,Beverages,Lassi & Shakes,2202,18,138.01,196.56,29.79,2022-09-18T00:00:00
20140,Hot Lassi & Shakes,BEV-LAS-20140,Beverages,Lassi & Shakes,2202,18,58.04,81.16,28.49,2023-06-28T00:00:00
20141,Mango Lassi & Shakes,BEV-LAS-20141,Beverages,Lassi & Shakes,2202,18,124.77,174.41,28.46,2022-07-13T00:00:00
20142,Chocolate Mocktails,BEV-MOC-20142,Beverages,Mocktails,2202,18,60.48,82.28,26.49,2022-03-16T00:00:00
20143,Cold Hot Beverages,BEV-HOT-20143,Beverages,Hot Beverages,2202,18,74.29,98.5,24.58,2023-10-25T00:00:00
20144,Mango Mocktails,BEV-MOC-20144,Beverages,Mocktails,2202,18,137.38,192.84,28.76,2023-05-02T00:00:00
20145,Strawberry Soft Drinks,BEV-SOF-20145,Beverages,Soft Drinks,2202,18,165.83,233.62,29.02,2023-05-15T00:00:00
20146,Mango Mocktails,BEV-MOC-20146,Beverages,Mocktails,2202,18,69.38,88.57,21.67,2023-03-24T00:00:00
20147,Hot Hot Beverages,BEV-HOT-20147,Beverages,Hot Beverages,2202,18,124.66,162.23,23.16,2023-03-16T00:00:00
20148,Strawberry Hot Beverages,BEV-HOT-20148,Beverages,Hot Beverages,2202,18,189.27,242.53,21.96,2022-08-05T00:00:00
20149,Fresh Soft Drinks,BEV-SOF-20149,Beverages,Soft Drinks,2202,18,141.46,183.14,22.76,2023-11-24T00:00:00
20150,Chocolate Mocktails,BEV-MOC-20150,Beverages,Mocktails,2202,18,149.24,212.25,29.69,2022-10-23T00:00:00
