city,date,temperature_high,temperature_low,temperature_avg,precipitation_mm,humidity_percent,condition
Pune,2023-08-23,29.2,16.3,23.3,0.0,61,sunny
Pune,2023-08-24,28.9,13.8,21.1,0.0,46,sunny
Pune,2023-08-25,27.2,19.4,23.6,25.5,86,rainy
Pune,2023-08-26,32.1,20.1,27.0,24.6,58,rainy
Pune,2023-08-27,31.6,17.8,25.3,0.0,52,cloudy
Pune,2023-08-28,32.7,22.3,25.6,0.0,73,cloudy
Pune,2023-08-29,31.3,23.5,26.6,40.7,88,rainy
Pune,2023-08-30,28.8,19.3,23.5,0.0,69,sunny
Pune,2023-08-31,26.8,15.7,21.2,0.0,63,cloudy
Pune,2023-09-01,29.7,16.0,23.5,0.0,54,cloudy
Pune,2023-09-02,29.6,21.2,25.2,42.5,42,rainy
Pune,2023-09-03,30.3,22.4,26.0,6.9,92,rainy
Pune,2023-09-04,28.8,21.6,24.7,26.1,41,rainy
Pune,2023-09-05,30.9,22.4,25.5,36.6,49,rainy
Pune,2023-09-06,28.1,18.4,21.8,49.2,48,rainy
Pune,2023-09-07,28.8,20.4,23.5,28.6,40,rainy
Pune,2023-09-08,27.6,14.5,21.1,35.0,88,rainy
Pune,2023-09-09,32.2,21.1,25.0,25.2,61,rainy
Pune,2023-09-10,33.8,22.5,26.6,0.0,69,sunny
Pune,2023-09-11,28.3,16.0,23.4,43.5,66,rainy
Pune,2023-09-12,28.6,16.1,23.2,0.0,89,sunny
Pune,2023-09-13,25.0,17.3,21.7,0.0,41,cloudy
Pune,2023-09-14,29.3,14.1,21.6,0.0,60,sunny
Pune,2023-09-15,24.9,17.1,21.9,22.4,65,rainy
Pune,2023-09-16,27.4,16.5,22.5,0.0,67,sunny
Pune,2023-09-17,31.0,20.1,24.9,0.0,87,cloudy
Pune,2023-09-18,30.8,19.9,24.8,13.7,86,rainy
Pune,2023-09-19,30.8,22.9,26.8,45.7,80,rainy
Pune,2023-09-20,28.4,19.5,24.2,49.4,57,rainy
Pune,2023-09-21,32.3,20.8,25.3,18.7,94,rainy
Pune,2023-09-22,32.4,17.3,24.9,0.0,90,sunny
Pune,2023-09-23,26.8,18.8,22.3,48.9,47,rainy
Pune,2023-09-24,29.7,17.1,24.8,0.0,40,cloudy
Pune,2023-09-25,28.5,17.9,22.9,48.5,75,rainy
Pune,2023-09-26,30.5,16.4,23.1,9.1,67,rainy
Pune,2023-09-27,25.4,14.7,22.0,7.0,57,rainy
Pune,2023-09-28,29.6,18.2,24.7,40.8,68,rainy
Pune,2023-09-29,30.7,21.8,26.1,19.1,49,rainy
Pune,2023-09-30,28.3,14.2,22.0,37.6,40,rainy
Pune,2023-10-01,35.6,22.8,27.8,0.0,34,sunny
Pune,2023-10-02,30.3,19.8,26.8,0.0,35,partly_cloudy
Pune,2023-10-03,31.6,21.2,24.3,0.0,64,sunny
Pune,2023-10-04,28.5,17.1,24.0,0.0,46,partly_cloudy
Pune,2023-10-05,34.1,21.2,27.2,0.0,37,partly_cloudy
Pune,2023-10-06,34.3,21.2,26.6,0.0,49,partly_cloudy
Pune,2023-10-07,29.0,22.1,26.0,0.0,32,partly_cloudy
Pune,2023-10-08,32.0,18.5,24.8,0.0,40,cloudy
Pune,2023-10-09,31.1,23.6,27.1,0.0,64,cloudy
Pune,2023-10-10,34.0,18.8,26.2,0.0,68,cloudy
Pune,2023-10-11,35.2,22.8,27.8,0.0,39,sunny
Pune,2023-10-12,33.9,19.6,26.6,0.0,42,sunny
Pune,2023-10-13,33.5,23.0,26.3,0.0,35,sunny
Pune,2023-10-14,31.7,20.4,24.3,0.0,30,sunny
Pune,2023-10-15,32.3,20.5,25.5,0.0,62,partly_cloudy
Pune,2023-10-16,30.8,18.2,24.6,0.0,32,partly_cloudy
Pune,2023-10-17,34.1,21.2,27.0,0.0,32,sunny
Pune,2023-10-18,30.2,18.7,26.1,0.0,39,partly_cloudy
Pune,2023-10-19,31.7,19.1,26.5,0.0,35,sunny
Pune,2023-10-20,30.8,20.3,26.7,0.0,61,sunny
Pune,2023-10-21,29.2,18.9,25.2,0.0,70,partly_cloudy
Pune,2023-10-22,29.8,16.6,24.1,0.0,36,cloudy
Pune,2023-10-23,30.4,19.4,26.4,0.0,35,cloudy
Pune,2023-10-24,30.7,22.1,26.2,0.0,58,sunny
Pune,2023-10-25,32.9,19.5,25.5,0.0,63,sunny
Pune,2023-10-26,31.4,17.1,24.4,0.0,36,sunny
Pune,2023-10-27,33.6,22.7,26.1,0.0,31,sunny
Pune,2023-10-28,32.2,20.4,27.4,0.0,37,cloudy
Pune,2023-10-29,29.5,17.4,25.0,0.0,43,partly_cloudy
Pune,2023-10-30,30.1,19.1,25.1,7.8,61,sunny
Pune,2023-10-31,28.3,19.3,25.0,0.0,54,sunny
Pune,2023-11-01,34.6,19.5,27.0,0.0,55,partly_cloudy
Pune,2023-11-02,30.5,18.7,24.3,0.0,37,partly_cloudy
Pune,2023-11-03,34.9,23.3,27.4,0.0,42,partly_cloudy
Pune,2023-11-04,33.5,21.1,27.6,0.0,48,sunny
Pune,2023-11-05,29.1,18.3,24.5,0.0,58,partly_cloudy
Pune,2023-11-06,29.7,21.6,26.0,0.0,47,partly_cloudy
Pune,2023-11-07,31.9,16.6,24.4,0.0,66,cloudy
Pune,2023-11-08,33.0,18.9,25.7,0.0,68,cloudy
Pune,2023-11-09,33.6,23.0,27.7,0.0,49,partly_cloudy
Pune,2023-11-10,33.1,21.8,27.5,0.0,56,cloudy
Pune,2023-11-11,32.2,22.4,26.3,0.0,70,partly_cloudy
Pune,2023-11-12,28.5,21.2,24.5,0.0,41,sunny
Pune,2023-11-13,28.9,18.6,25.8,0.0,30,partly_cloudy
Pune,2023-11-14,34.7,21.8,27.4,0.0,65,partly_cloudy
Pune,2023-11-15,32.4,23.1,27.2,0.0,40,cloudy
Pune,2023-11-16,31.8,21.7,25.9,0.0,69,cloudy
Pune,2023-11-17,33.6,22.9,27.5,0.0,69,partly_cloudy
Pune,2023-11-18,30.9,20.1,27.2,0.0,58,sunny
Pune,2023-11-19,32.7,18.2,25.9,0.0,30,partly_cloudy
Pune,2023-11-20,33.2,21.4,25.3,0.0,68,partly_cloudy
Pune,2023-11-21,30.3,17.9,24.3,5.9,31,cloudy
Pune,2023-11-22,29.7,22.4,26.3,0.0,33,sunny
Pune,2023-11-23,32.9,18.2,25.2,0.0,42,sunny
Pune,2023-11-24,30.1,23.2,26.8,7.6,66,partly_cloudy
Pune,2023-11-25,35.0,23.4,27.3,0.0,44,sunny
Pune,2023-11-26,29.8,17.8,25.7,0.0,35,cloudy
Pune,2023-11-27,31.4,19.9,24.1,0.0,69,cloudy
Pune,2023-11-28,33.0,23.8,26.9,0.0,63,sunny
Pune,2023-11-29,31.1,24.7,27.7,0.0,59,sunny
Pune,2023-11-30,27.9,20.8,24.8,0.0,46,partly_cloudy
Pune,2023-12-01,21.3,13.4,17.1,0.0,33,partly_cloudy
Pune,2023-12-02,23.6,13.3,18.9,0.0,39,sunny
Pune,2023-12-03,22.9,12.0,17.8,0.0,61,sunny
Pune,2023-12-04,26.1,12.3,18.2,0.0,50,partly_cloudy
Pune,2023-12-05,21.8,9.6,17.3,0.0,68,sunny
Pune,2023-12-06,22.3,15.7,19.1,0.0,54,partly_cloudy
Pune,2023-12-07,23.6,11.5,17.0,0.0,58,partly_cloudy
Pune,2023-12-08,25.4,13.5,19.0,9.7,67,sunny
Pune,2023-12-09,25.4,14.5,19.1,0.0,48,partly_cloudy
Pune,2023-12-10,25.3,12.1,17.8,0.0,50,cloudy
Pune,2023-12-11,24.8,13.3,19.7,0.0,45,cloudy
Pune,2023-12-12,24.2,12.6,19.3,0.0,58,partly_cloudy
Pune,2023-12-13,22.8,16.5,19.7,0.0,32,sunny
Pune,2023-12-14,21.4,13.9,17.6,0.0,53,cloudy
Pune,2023-12-15,26.6,12.6,20.0,0.0,51,partly_cloudy
Pune,2023-12-16,22.6,10.7,17.2,0.0,44,cloudy
Pune,2023-12-17,24.0,13.6,18.3,0.0,38,sunny
Pune,2023-12-18,23.7,13.0,19.3,0.0,61,partly_cloudy
Pune,2023-12-19,23.7,13.5,18.4,0.0,67,partly_cloudy
Pune,2023-12-20,19.6,8.5,16.0,3.9,46,sunny
Pune,2023-12-21,19.3,9.0,16.1,0.0,33,cloudy
Pune,2023-12-22,23.5,13.4,17.0,0.0,52,partly_cloudy
Pune,2023-12-23,21.9,15.0,18.8,0.0,67,sunny
Pune,2023-12-24,22.6,8.7,16.4,0.0,59,cloudy
Pune,2023-12-25,23.5,13.1,16.7,0.0,61,cloudy
Pune,2023-12-26,23.5,12.6,16.1,0.0,51,sunny
Pune,2023-12-27,24.0,12.9,17.9,6.3,48,partly_cloudy
Pune,2023-12-28,22.0,10.7,18.4,0.0,34,cloudy
Pune,2023-12-29,24.7,11.1,17.0,0.0,58,cloudy
Pune,2023-12-30,23.7,13.1,19.4,0.0,34,sunny
Pune,2023-12-31,23.8,12.1,17.1,0.0,51,sunny
Pune,2024-01-01,25.2,14.9,18.6,0.0,36,cloudy
Pune,2024-01-02,21.8,13.2,16.9,0.0,35,partly_cloudy
Pune,2024-01-03,24.6,12.2,17.0,0.0,47,cloudy
Pune,2024-01-04,22.6,11.5,19.1,0.0,70,sunny
Pune,2024-01-05,23.9,12.9,16.8,0.0,48,sunny
Pune,2024-01-06,22.0,13.5,17.3,0.0,58,cloudy
Pune,2024-01-07,25.6,13.9,18.4,0.0,41,cloudy
Pune,2024-01-08,21.0,14.3,17.4,1.1,50,partly_cloudy
Pune,2024-01-09,20.1,13.1,17.0,0.0,30,partly_cloudy
Pune,2024-01-10,24.5,12.8,17.7,0.0,62,sunny
Pune,2024-01-11,25.7,11.1,18.3,0.0,31,partly_cloudy
Pune,2024-01-12,21.4,11.4,17.4,0.0,60,cloudy
Pune,2024-01-13,23.9,15.1,19.0,0.0,59,partly_cloudy
Pune,2024-01-14,22.9,14.5,19.8,0.0,53,partly_cloudy
Pune,2024-01-15,22.7,13.8,18.2,0.0,32,partly_cloudy
Pune,2024-01-16,22.2,9.4,17.0,0.0,58,sunny
Pune,2024-01-17,25.9,14.0,19.4,0.0,42,cloudy
Pune,2024-01-18,23.3,12.5,18.1,0.0,34,cloudy
Pune,2024-01-19,25.4,13.9,18.7,6.0,62,partly_cloudy
Pune,2024-01-20,21.2,12.4,16.1,0.0,37,cloudy
Pune,2024-01-21,22.9,11.1,18.7,0.0,62,cloudy
Pune,2024-01-22,24.2,10.0,16.8,0.0,64,partly_cloudy
Pune,2024-01-23,26.7,13.6,18.9,0.0,50,cloudy
Pune,2024-01-24,23.9,11.0,17.4,0.0,57,partly_cloudy
Pune,2024-01-25,23.7,12.0,18.2,0.0,59,partly_cloudy
Pune,2024-01-26,22.5,12.3,16.1,0.0,69,cloudy
Pune,2024-01-27,25.7,14.1,18.4,3.8,68,partly_cloudy
Pune,2024-01-28,24.4,11.5,18.6,0.0,53,cloudy
Pune,2024-01-29,22.9,13.2,17.6,0.0,69,sunny
Pune,2024-01-30,24.1,12.8,18.0,0.0,59,cloudy
Pune,2024-01-31,23.0,12.5,18.4,0.0,64,partly_cloudy
Pune,2024-02-01,23.5,14.0,18.7,0.0,50,partly_cloudy
Pune,2024-02-02,23.2,8.7,16.6,0.0,63,cloudy
Pune,2024-02-03,22.4,14.6,18.2,0.0,46,cloudy
Pune,2024-02-04,24.4,10.6,16.8,0.0,53,cloudy
Pune,2024-02-05,24.9,11.9,19.5,0.0,39,sunny
Pune,2024-02-06,24.3,14.1,17.6,0.0,63,partly_cloudy
Pune,2024-02-07,26.4,15.5,19.6,0.0,39,sunny
Pune,2024-02-08,24.2,11.4,16.2,0.0,34,cloudy
Pune,2024-02-09,25.8,11.8,19.3,0.0,68,partly_cloudy
Pune,2024-02-10,24.4,14.3,17.9,0.0,30,sunny
Pune,2024-02-11,24.2,10.5,16.9,0.0,34,cloudy
Pune,2024-02-12,23.8,13.4,17.6,0.0,47,cloudy
Pune,2024-02-13,25.1,12.3,18.6,0.0,51,cloudy
Pune,2024-02-14,22.4,12.0,18.5,0.0,42,partly_cloudy
Pune,2024-02-15,21.5,12.7,17.6,0.0,59,cloudy
Pune,2024-02-16,23.8,15.2,18.4,0.0,44,partly_cloudy
Pune,2024-02-17,27.3,16.7,19.7,9.4,31,cloudy
Pune,2024-02-18,24.6,11.9,17.1,0.0,51,cloudy
Pune,2024-02-19,24.6,10.7,18.3,0.0,66,sunny
Pune,2024-02-20,26.4,16.2,19.9,0.0,47,sunny
Pune,2024-02-21,23.3,12.2,18.6,0.0,50,cloudy
Pune,2024-02-22,22.4,11.6,18.8,0.0,55,partly_cloudy
Pune,2024-02-23,26.1,12.0,18.2,0.0,48,partly_cloudy
Pune,2024-02-24,21.8,11.7,18.7,5.7,67,sunny
Pune,2024-02-25,23.9,12.4,16.4,0.0,36,partly_cloudy
Pune,2024-02-26,25.6,11.7,19.1,0.0,39,partly_cloudy
Pune,2024-02-27,22.1,10.1,16.9,0.0,58,sunny
Pune,2024-02-28,21.0,11.0,17.3,0.0,63,cloudy
Pune,2024-02-29,21.8,9.6,16.2,0.0,70,cloudy
Pune,2024-03-01,34.7,23.6,30.4,0.0,54,sunny
Pune,2024-03-02,36.5,26.5,33.0,0.0,63,partly_cloudy
Pune,2024-03-03,34.2,25.4,29.4,0.0,31,partly_cloudy
Pune,2024-03-04,39.0,26.7,34.1,0.0,55,partly_cloudy
Pune,2024-03-05,38.0,22.8,30.7,0.0,61,cloudy
Pune,2024-03-06,37.4,22.1,30.0,0.0,59,cloudy
Pune,2024-03-07,36.3,27.1,31.3,0.0,30,partly_cloudy
Pune,2024-03-08,41.3,28.5,34.8,0.0,37,partly_cloudy
Pune,2024-03-09,36.9,29.9,33.1,0.0,39,sunny
Pune,2024-03-10,37.2,28.0,33.0,0.0,54,sunny
Pune,2024-03-11,34.7,24.6,29.8,0.0,65,cloudy
Pune,2024-03-12,38.8,29.5,33.0,0.0,69,sunny
Pune,2024-03-13,39.7,29.8,34.7,0.0,48,partly_cloudy
Pune,2024-03-14,36.5,23.5,29.7,0.0,64,sunny
Pune,2024-03-15,40.4,28.4,34.5,0.0,47,sunny
Pune,2024-03-16,41.6,27.3,34.7,0.0,35,cloudy
Pune,2024-03-17,39.5,28.3,32.6,7.9,57,cloudy
Pune,2024-03-18,36.5,27.0,31.5,0.0,41,sunny
Pune,2024-03-19,36.5,25.7,30.6,0.0,67,partly_cloudy
Pune,2024-03-20,33.9,25.4,30.4,0.0,51,sunny
Pune,2024-03-21,39.3,27.7,31.9,0.0,48,partly_cloudy
Pune,2024-03-22,34.0,24.8,31.0,0.0,65,cloudy
Pune,2024-03-23,37.2,24.4,31.9,0.0,41,cloudy
Pune,2024-03-24,36.3,23.5,29.3,0.0,61,cloudy
Pune,2024-03-25,35.7,25.0,30.5,2.5,48,cloudy
Pune,2024-03-26,36.7,27.9,33.2,0.0,37,sunny
Pune,2024-03-27,38.5,22.6,30.6,0.0,49,partly_cloudy
Pune,2024-03-28,39.0,29.5,33.0,1.3,58,cloudy
Pune,2024-03-29,38.1,25.3,31.9,0.0,69,cloudy
Pune,2024-03-30,32.8,23.0,29.8,0.0,30,partly_cloudy
Pune,2024-03-31,32.2,24.6,29.1,0.0,39,sunny
Pune,2024-04-01,37.2,29.8,33.1,0.0,47,partly_cloudy
Pune,2024-04-02,38.9,27.0,32.2,0.0,60,cloudy
Pune,2024-04-03,37.9,26.5,31.0,0.0,62,partly_cloudy
Pune,2024-04-04,37.9,30.5,34.7,0.0,69,partly_cloudy
Pune,2024-04-05,41.0,30.1,34.8,0.0,62,sunny
Pune,2024-04-06,37.9,31.0,34.8,0.0,67,sunny
Pune,2024-04-07,39.1,25.9,32.1,0.0,54,cloudy
Pune,2024-04-08,37.4,27.6,32.9,0.0,53,sunny
Pune,2024-04-09,37.2,24.8,31.3,0.0,60,partly_cloudy
Pune,2024-04-10,38.6,25.8,30.7,0.0,41,partly_cloudy
Pune,2024-04-11,37.2,24.0,29.4,0.0,65,sunny
Pune,2024-04-12,38.4,24.7,32.4,0.0,58,cloudy
Pune,2024-04-13,36.7,26.6,30.2,0.0,68,cloudy
Pune,2024-04-14,37.0,25.1,31.9,0.0,43,partly_cloudy
Pune,2024-04-15,34.0,25.2,30.4,0.0,59,sunny
Pune,2024-04-16,38.1,23.4,31.0,0.0,38,partly_cloudy
Pune,2024-04-17,37.1,26.6,33.8,0.0,60,partly_cloudy
Pune,2024-04-18,35.1,27.2,31.9,0.0,60,partly_cloudy
Pune,2024-04-19,39.9,27.9,32.6,0.0,61,cloudy
Pune,2024-04-20,35.0,24.8,30.0,0.0,69,sunny
Pune,2024-04-21,39.4,27.5,34.3,0.0,43,cloudy
Pune,2024-04-22,38.8,29.3,32.7,0.0,54,cloudy
Pune,2024-04-23,39.7,29.2,34.4,0.0,46,partly_cloudy
Pune,2024-04-24,37.8,30.0,34.6,8.4,31,partly_cloudy
Pune,2024-04-25,37.3,23.0,29.4,9.6,47,partly_cloudy
Pune,2024-04-26,40.0,29.0,33.2,0.0,61,partly_cloudy
Pune,2024-04-27,39.2,26.8,32.4,0.0,51,cloudy
Pune,2024-04-28,38.8,24.5,30.9,0.0,62,cloudy
Pune,2024-04-29,38.0,25.5,31.5,0.0,48,sunny
Pune,2024-04-30,35.8,25.1,29.6,0.0,70,partly_cloudy
Pune,2024-05-01,34.6,23.9,30.6,0.0,50,partly_cloudy
Pune,2024-05-02,34.1,24.4,29.1,0.0,32,sunny
Pune,2024-05-03,38.6,24.3,31.6,0.0,47,cloudy
Pune,2024-05-04,36.3,27.2,31.6,0.0,42,sunny
Pune,2024-05-05,39.5,26.2,33.0,0.0,40,cloudy
Pune,2024-05-06,33.0,26.3,29.8,0.0,69,cloudy
Pune,2024-05-07,35.3,23.2,29.7,0.0,61,partly_cloudy
Pune,2024-05-08,36.1,26.7,30.2,0.0,46,partly_cloudy
Pune,2024-05-09,35.1,27.9,31.3,0.0,67,sunny
Pune,2024-05-10,35.2,27.8,31.2,0.0,56,cloudy
Pune,2024-05-11,38.2,26.0,31.8,0.0,42,partly_cloudy
Pune,2024-05-12,34.7,23.7,30.6,0.0,32,partly_cloudy
Pune,2024-05-13,36.6,22.2,30.0,0.0,57,partly_cloudy
Pune,2024-05-14,39.5,27.5,33.9,0.0,69,sunny
Pune,2024-05-15,39.0,26.2,33.6,0.0,41,sunny
Pune,2024-05-16,39.8,25.2,33.1,3.8,58,partly_cloudy
Pune,2024-05-17,37.6,27.8,34.3,0.0,30,partly_cloudy
Pune,2024-05-18,41.1,27.4,33.6,0.0,67,cloudy
Pune,2024-05-19,37.5,27.8,31.2,0.0,65,sunny
Pune,2024-05-20,38.5,26.8,31.8,0.0,57,sunny
Pune,2024-05-21,34.5,23.3,29.5,0.0,58,cloudy
Pune,2024-05-22,40.0,26.6,33.8,7.8,61,sunny
Pune,2024-05-23,40.9,25.4,33.2,0.0,35,sunny
Pune,2024-05-24,42.7,31.2,35.0,0.0,41,cloudy
Pune,2024-05-25,39.2,30.4,33.4,0.0,51,partly_cloudy
Pune,2024-05-26,36.1,28.3,32.1,0.0,60,cloudy
Pune,2024-05-27,37.2,25.9,32.9,0.0,58,partly_cloudy
Pune,2024-05-28,38.0,25.7,30.6,0.0,52,partly_cloudy
Pune,2024-05-29,37.9,29.8,34.1,0.0,54,sunny
Pune,2024-05-30,36.8,30.7,33.7,5.6,56,sunny
Pune,2024-05-31,34.1,23.3,29.8,0.0,45,cloudy
Pune,2024-06-01,31.4,20.0,25.1,0.0,88,sunny
Pune,2024-06-02,28.5,21.0,24.2,36.8,71,rainy
Pune,2024-06-03,34.5,23.2,26.9,18.8,55,rainy
Pune,2024-06-04,29.9,15.8,22.4,21.4,66,rainy
Pune,2024-06-05,24.9,15.1,21.8,7.8,85,rainy
Pune,2024-06-06,27.6,15.9,22.0,44.1,66,rainy
Pune,2024-06-07,31.5,22.3,25.5,0.0,68,sunny
Pune,2024-06-08,27.4,17.9,22.7,10.4,81,rainy
Pune,2024-06-09,30.6,17.5,24.3,44.4,49,rainy
Pune,2024-06-10,32.6,21.5,25.6,0.0,91,cloudy
Pune,2024-06-11,27.0,17.1,23.6,16.3,71,rainy
Pune,2024-06-12,31.9,16.4,24.1,5.4,95,rainy
Pune,2024-06-13,32.6,18.9,25.5,13.3,67,rainy
Pune,2024-06-14,32.7,19.5,26.9,0.0,41,sunny
Pune,2024-06-15,32.6,19.2,25.3,28.6,84,rainy
Pune,2024-06-16,32.6,19.6,24.7,26.1,53,rainy
Pune,2024-06-17,29.5,18.2,23.4,16.5,91,rainy
Pune,2024-06-18,26.6,16.9,23.3,0.0,43,sunny
Pune,2024-06-19,29.5,15.6,22.3,5.8,42,rainy
Pune,2024-06-20,26.4,18.2,23.3,0.0,91,sunny
Pune,2024-06-21,33.5,18.9,25.8,25.5,45,rainy
Pune,2024-06-22,33.2,20.6,25.7,19.8,40,rainy
Pune,2024-06-23,30.0,22.1,26.5,48.5,55,rainy
Pune,2024-06-24,27.8,17.8,23.8,25.4,48,rainy
Pune,2024-06-25,26.1,13.3,21.2,0.0,45,sunny
Pune,2024-06-26,31.1,17.9,23.3,41.6,91,rainy
Pune,2024-06-27,28.5,17.9,22.1,0.0,86,cloudy
Pune,2024-06-28,27.5,17.7,21.9,0.0,81,sunny
Pune,2024-06-29,29.4,19.5,24.7,31.0,56,rainy
Pune,2024-06-30,28.0,15.5,21.7,30.2,79,rainy
Pune,2024-07-01,27.2,20.3,23.8,21.9,44,rainy
Pune,2024-07-02,27.8,19.6,24.5,19.4,81,rainy
Pune,2024-07-03,28.2,13.5,21.5,25.5,58,rainy
Pune,2024-07-04,31.0,20.4,26.7,6.0,83,rainy
Pune,2024-07-05,28.0,20.1,24.1,37.4,63,rainy
Pune,2024-07-06,31.5,19.3,26.2,48.4,63,rainy
Pune,2024-07-07,29.4,15.9,21.7,0.0,85,sunny
Pune,2024-07-08,31.6,17.3,24.9,48.7,94,rainy
Pune,2024-07-09,32.0,20.6,25.2,49.4,70,rainy
Pune,2024-07-10,27.7,17.3,22.0,0.0,55,cloudy
Pune,2024-07-11,28.5,14.4,21.5,27.6,93,rainy
Pune,2024-07-12,30.6,18.1,25.7,10.9,69,rainy
Pune,2024-07-13,29.7,16.6,23.4,0.0,50,sunny
Pune,2024-07-14,34.3,21.0,26.9,0.0,93,sunny
Pune,2024-07-15,32.4,20.2,25.9,13.4,57,rainy
Pune,2024-07-16,31.8,19.5,25.8,0.0,82,sunny
Pune,2024-07-17,33.5,21.6,25.7,27.5,76,rainy
Pune,2024-07-18,29.8,18.4,22.5,0.0,86,cloudy
Pune,2024-07-19,26.9,14.7,21.8,47.8,88,rainy
Pune,2024-07-20,32.8,17.9,25.6,0.0,57,cloudy
Pune,2024-07-21,29.2,18.9,24.1,24.7,54,rainy
Pune,2024-07-22,31.8,16.7,23.8,0.0,80,cloudy
Pune,2024-07-23,32.3,22.0,25.4,0.0,64,cloudy
Pune,2024-07-24,27.1,17.2,23.2,0.0,81,cloudy
Pune,2024-07-25,30.3,19.7,26.2,0.0,91,cloudy
Pune,2024-07-26,31.8,16.7,24.5,48.1,47,rainy
Pune,2024-07-27,28.9,18.5,23.1,47.5,81,rainy
Pune,2024-07-28,28.7,19.6,25.3,25.5,53,rainy
Pune,2024-07-29,27.3,20.8,24.2,32.7,81,rainy
Pune,2024-07-30,29.6,17.2,21.9,0.0,43,cloudy
Pune,2024-07-31,32.1,21.0,24.6,47.6,57,rainy
Pune,2024-08-01,31.8,17.2,24.7,20.6,46,rainy
Pune,2024-08-02,30.2,20.3,24.8,43.9,93,rainy
Pune,2024-08-03,31.7,19.7,25.2,0.0,56,sunny
Pune,2024-08-04,27.9,16.6,22.4,30.5,70,rainy
Pune,2024-08-05,32.0,22.0,25.2,33.5,70,rainy
Pune,2024-08-06,33.5,22.4,25.9,13.7,50,rainy
Pune,2024-08-07,32.1,21.6,24.8,0.0,45,sunny
Pune,2024-08-08,26.3,15.6,21.2,39.4,89,rainy
Pune,2024-08-09,29.2,17.3,25.1,29.2,49,rainy
Pune,2024-08-10,29.0,19.0,25.5,14.7,64,rainy
Pune,2024-08-11,25.9,18.1,22.0,27.2,61,rainy
Pune,2024-08-12,27.3,15.7,22.1,0.0,63,cloudy
Pune,2024-08-13,27.3,14.8,22.7,0.0,46,cloudy
Pune,2024-08-14,32.7,21.2,27.0,0.0,59,cloudy
Pune,2024-08-15,28.4,18.2,21.3,0.0,63,cloudy
Pune,2024-08-16,28.4,18.5,23.7,0.0,85,sunny
Pune,2024-08-17,30.4,20.3,26.0,15.3,68,rainy
Pune,2024-08-18,31.8,18.4,24.8,43.5,71,rainy
Pune,2024-08-19,25.8,13.6,21.5,8.8,60,rainy
Pune,2024-08-20,32.0,20.3,25.9,0.0,77,sunny
Pune,2024-08-21,25.2,16.5,21.7,0.0,81,sunny
Pune,2024-08-22,32.2,19.8,26.7,0.0,56,cloudy
Pune,2024-08-23,31.6,20.7,26.1,23.5,45,rainy
Pune,2024-08-24,31.0,16.0,23.0,0.0,93,cloudy
Pune,2024-08-25,31.3,17.7,25.5,0.0,91,cloudy
Pune,2024-08-26,30.4,22.8,26.1,25.7,52,rainy
Pune,2024-08-27,29.2,18.4,23.5,0.0,85,cloudy
Pune,2024-08-28,26.4,17.8,23.2,17.8,83,rainy
Pune,2024-08-29,26.2,18.2,21.4,0.0,95,cloudy
Pune,2024-08-30,29.2,15.4,21.6,26.9,81,rainy
Pune,2024-08-31,29.3,13.8,21.7,29.9,41,rainy
Pune,2024-09-01,29.5,21.2,24.8,0.0,41,sunny
Pune,2024-09-02,28.6,18.7,24.0,24.6,62,rainy
Pune,2024-09-03,24.9,15.8,21.8,37.2,76,rainy
Pune,2024-09-04,28.9,18.6,24.6,18.1,74,rainy
Pune,2024-09-05,29.7,16.6,23.1,0.0,63,cloudy
Pune,2024-09-06,26.0,16.4,21.9,0.0,49,cloudy
Pune,2024-09-07,28.5,15.4,22.1,33.0,50,rainy
Pune,2024-09-08,26.0,15.6,21.1,41.2,87,rainy
Pune,2024-09-09,30.1,17.4,23.3,0.0,80,cloudy
Pune,2024-09-10,29.9,21.8,25.5,45.3,62,rainy
Pune,2024-09-11,30.3,19.8,27.0,0.0,79,cloudy
Pune,2024-09-12,32.9,20.0,26.1,28.6,48,rainy
Pune,2024-09-13,31.9,23.1,26.7,48.2,52,rainy
Pune,2024-09-14,29.7,20.2,24.3,0.0,61,cloudy
Pune,2024-09-15,28.8,16.6,21.2,35.4,85,rainy
Pune,2024-09-16,33.1,19.4,25.6,0.0,75,cloudy
Pune,2024-09-17,29.5,21.5,26.3,46.7,57,rainy
Pune,2024-09-18,29.5,15.6,23.5,41.0,52,rainy
Pune,2024-09-19,28.5,16.5,21.9,34.0,68,rainy
Pune,2024-09-20,27.0,14.2,21.4,7.8,72,rainy
Pune,2024-09-21,29.2,21.8,26.2,0.0,46,cloudy
Pune,2024-09-22,29.7,15.4,22.0,0.0,40,cloudy
Pune,2024-09-23,27.3,19.6,22.8,0.0,69,cloudy
Pune,2024-09-24,31.2,22.9,26.4,9.9,41,rainy
Pune,2024-09-25,25.6,14.0,21.2,0.0,61,sunny
Pune,2024-09-26,31.7,21.8,26.6,0.0,93,sunny
Pune,2024-09-27,26.3,19.6,23.2,45.5,48,rainy
Pune,2024-09-28,30.5,19.4,26.8,46.1,55,rainy
Pune,2024-09-29,25.3,16.2,21.6,0.0,92,sunny
Pune,2024-09-30,27.5,17.8,21.1,13.2,61,rainy
Pune,2024-10-01,31.3,18.1,24.2,0.0,33,cloudy
Pune,2024-10-02,32.1,18.5,26.1,0.0,53,cloudy
Pune,2024-10-03,27.6,19.2,24.4,0.0,38,sunny
